,Title,Company,Location,Date,Scrape Date,Summary,Salary,Url
499,Senior Reporting Analist,Coolblue,Rotterdam,Meer dan 30 dagen geleden,2021-03-05,"Jij bent als ervaren reporting analist dé ambassadeur binnen en buiten je domein van het actionable visualiseren van data.
Dit vind je leuk om te doen.",,https://nl.indeed.com/rc/clk?jk=5c563aa5ed78d4bf&fccid=7b02d5128f6957de&vjs=3
500,Stage Data Analyst Strategic Sourcing,Ahold Dellhaize,Zaandam,15 dagen geleden,2021-03-05,"Interessante en veelzijdige stageplaats voor 5 of 6 maanden vanaf maart;
Veel verantwoordelijkheid en ruimte voor eigen initiatieven;",,https://nl.indeed.com/rc/clk?jk=6838aeb4c3dad361&fccid=237b07f71d39adc8&vjs=3
501,Advanced Analytics Specialist,Basell Sales & Marketing,Rotterdam,16 dagen geleden,2021-03-05,"Develop and implement databases, data collection systems, data analytics and other strategies together with data engineers that answer key questions about the…",,https://nl.indeed.com/rc/clk?jk=ef6499fc1273758a&fccid=5938580c9c7de4d3&vjs=3
502,Portfolio Management Officer,Rabobank,Utrecht,Zojuist geplaatst,2021-03-05,In difficult situations you do not lose sight of what needs to be done and you make sure that required decisions can be taken based on accurate factual data an…,,https://nl.indeed.com/rc/clk?jk=f58268aeb24f3c88&fccid=db0b8cca1616eafb&vjs=3
503,"Assistant Vice President, ETL Developer",MUFG,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Demonstrated knowledge of data warehouse concepts (data normalization, star schema, etc).
Good understanding of physical and logical data modelling.",,https://nl.indeed.com/rc/clk?jk=6776058b4d570410&fccid=3b98171e4a0fd997&vjs=3
504,BUSINESS ANALYST,Nabuurs,Haps,25 dagen geleden,2021-03-05,"Ontwerpen en opstellen van rapportages op het gebied van data-analyse;
Als Business Analyst heb je een passie voor het vertalen van data naar inzichten door…",,https://nl.indeed.com/rc/clk?jk=d9a4be00118e6d35&fccid=2523b1aa6435b76b&vjs=3
505,Logistic Engineer,XPO Logistics,Tilburg,6 dagen geleden,2021-03-05,"Analyse data and create (pricing) calculations and commercials proposals.
Working as a Site Engineer at XPO Logistics - Tilburg.",,https://nl.indeed.com/rc/clk?jk=ab85ac04cdac2da5&fccid=518acc75d1476dc2&vjs=3
506,Financial data analist,YoungCapital,Breda,Meer dan 30 dagen geleden,2021-03-05,"Als fulltime financial data-analist heb je al minimaal drie jaar aan de weg getimmerd.
Er staat al voor minimaal drie jaar aan ervaring als data-analist op je…",€2.300 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bg_L2H-lAoJFNSE4bMvzrpZaP2mwQX2r5dcZkSbbmrISPNljAUciYF2pWQ_jhLfCwymu79taowBIgsv7G1aA_BqbUEqki9Z6nXbSYFSuUs2z2VWGdY7X8IIqWzQeCCe7OtN-3yaV723xnxKcggV1bK5Cs0Q9YfJo3twq15tiRFcHledfP7lXH9phYDvZ8JMh8zQ_1ekOaTm5wQuM6n1Igsr55PqXCgnVB19vDD5ZPrv3cUHIqorsOh2zsvgR5bn4lUNLCQuHvIpiBzVAQWfGwzt3alLIBzxlSc5wZm-jjbZW98T-yF8CLYnde7Upp6MujL_X8-F-HFiI-nv42nwngeKQTc5A6Zl_kgDa06-l5rwx730CUrXAYEheALJUU3x6KoWpuOHFNhHh0h8tgfgvsJ0k2nIILoE6zS0Kr2RPmXeQ-gL3o3UEu55byklCOE6DqD7tfBWmfBa8ykaQ1G9c0OiGQRMROt22Nhx8ecJu7hqzFmaOr29XxbFFdWU9KeDNLYLLuqFrkkpgY8v4t3Qy2_bdrZGKMi_zF92nSVkiKsjngcZzXDJ2PnDVMLQsBpBMZQmJ4tUQ-ZnZRXGNX0W83Qf4Il8wsHzwdddoIos46BTFWRSu5z3ooeDfLf9qiJGtZYadcV6GG1PxyK6Tpzw3y78GAYCRnPDCNkCZcHR8-yTwz2wnkQzMmyJW6GKZiYNYFPfKnYIoIypQYv2IprVcwhBlBpFBrRDoQO9nS3NarkXbHGOQyfDEmiozk6_nenHvVg-iMipeI9lC0Nhn082OpMHvuAD_DZUY3S_oMmnrUgjLlUK5XZwFuJ_QU-E7hHx2vrKF7nTrlvP6QzMdiqZg6WzUBO1AbyaIPWQshMidoAtDGeOJl_5_jXNXJ__TOay7avhjb7gtVujg==&p=8&fvj=0&vjs=3
507,Sr BI Developer,VodafoneZiggo,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"By adding sources to our data warehouse, and integrating them in our company-wide data model.
Together with your squad members, you work on complex and…",€3.800 - €5.380 per maand,https://nl.indeed.com/rc/clk?jk=753621742bcb09b5&fccid=bfa7e8ccb0aba44d&vjs=3
508,Applicatiebeheerder Apotheek (onbepaalde tijd),Máxima Medisch Centrum,Eindhoven,16 dagen geleden,2021-03-05,"Deze applicaties beheer je samen met je collega applicatiebeheerder en de data analist.
Zorg jij voor soepel lopende ICT processen in onze apotheek zodat…",€3.774 per maand,https://nl.indeed.com/rc/clk?jk=fd6b20d3eaf41da6&fccid=c2f74c92f1420e6f&vjs=3
509,Business Intelligence Analist (Python/R),Qualogy,Amsterdam,7 dagen geleden,2021-03-05,Het is belangrijk te benadrukken dat het hierbij gaat om data uit het publieke domein (richtlijnen) en niet om data met persoonsgegevens.,,https://nl.indeed.com/rc/clk?jk=e7b126258639318b&fccid=4a7dcda97ec845e3&vjs=3
510,ERP Data Analyst,BALR.,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Provide suggestions to streamline the extraction of data, and data transfer processes;
Understand and support data standards and processes to support master…",,https://nl.indeed.com/rc/clk?jk=65e3c9876570ac72&fccid=47886706cecc031e&vjs=3
511,(Junior) Business Analyst,GamePoint,Den Haag,1 dag geleden,2021-03-05,"Collect data from different platforms, and merge date into data sets.
Experience in using data analysis in a commercial environment.
What do we have to offer.",,https://nl.indeed.com/rc/clk?jk=7307d90b3dcb4c37&fccid=73956eef780c77a1&vjs=3
512,Data Scientist,Dashmote,Amsterdam Centrum,Meer dan 30 dagen geleden,2021-03-05,"Using statistical analysis techniques to understand patterns in large volumes of data, identify relationships and data clusters, detect data anomalies, and…",,https://nl.indeed.com/rc/clk?jk=2851671484ddaf4a&fccid=a98dbd060404a0fc&vjs=3
513,Online Marketeer Video & Audio,Coolblue,Rotterdam,3 dagen geleden,2021-03-05,"Samen met de business analist zorg je ervoor dat alle data en inzichten beschikbaar zijn om de beste beslissingen te kunnen maken.
Dit vind je leuk om te doen.",,https://nl.indeed.com/rc/clk?jk=6286a71da06f184c&fccid=7b02d5128f6957de&vjs=3
514,Junior Data Analist/Scientist,StarApple,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Je zult je dan ook bezig houden met alle facetten van het data science, van data mining, data engineering tot aan predicitive analytics en het formuleren van…",€2.500 - €3.000 per maand,https://nl.indeed.com/rc/clk?jk=afbdafbe78500210&fccid=e9f71ecf64b10d24&vjs=3
515,Business Insight Analyst,Kyocera Senco Netherlands B.V.,Lelystad,21 dagen geleden,2021-03-05,"Ervoor zorgen dat alle zakelijke beslissers gebruik maken van standaard data en inzichten.
_Kyocera Senco is een bekende naam in de internationale bouwwereld.",,https://nl.indeed.com/company/Kyocera-Senco-Netherlands/jobs/Business-Insight-Analyst-46f26dbfc14219dc?fccid=4611c5dfa5243730&vjs=3
516,Financial data analist,YoungCapital,Breda,Meer dan 30 dagen geleden,2021-03-05,"Als fulltime financial data-analist heb je al minimaal drie jaar aan de weg getimmerd.
Er staat al voor minimaal drie jaar aan ervaring als data-analist op je…",€2.300 per maand,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Bg_L2H-lAoJFNSE4bMvzrpZaP2mwQX2r5dcZkSbbmrISPNljAUciYF2pWQ_jhLfCwymu79taowBIgsv7G1aA_BqbUEqki9Z6nXbSYFSuUs2z2VWGdY7X8IIqWzQeCCe7OtN-3yaV723xnxKcggV1bK5Cs0Q9YfJo0xTVQPSwRm1fX554G2A6CZujhRGEAYpkefDRprlA6mkrvg0Jc5iZL3fETn0VZe9Lwbv6AOf4Hbt8ANxZlBHjvgvl_SxA2XvEaiNgZTu28u03pXY4DKYOsb2jFMPgbfQ8mycyoGUH_w7D7kd16bIwWbw3WPWSn8mqgLppHxs-QKV3JbEpbjQrar5lnYyXvytOkAF2giti6YfPOsM_tOMAPCvCsrQZq4u7w61f-OgtLROESH8e5l-WBIWgfoVHWNSS6gi9dJgvFrfOSnmNVWDv7Wmao-uyLnlOmuydO65e6iHsN0_6S1_t_E7WSlzMd-tU75-a20wnALVVRn8kjnqd699iQ51rQ7VBaCCb2smiKxMROUfmHaQgVLaCT2NEk54JerqcuGish2OxmL8wRtbmTID0RP01BJxhQm4SSWXq0CNAdES4PxnI6M2HCNWd2vB0dMeSEo35q_8codoPWajJnWScz41W-qdkuYJJS663Ho3YKMKzi3BVYYZMBeMhKM3pv1_2DQ03FyTSdpuqoOJI3oOGWsTtCalAF-p3FnomiVOFffGUy4QwkhKpDA2iyh9U7ygh4sRl5L_d9f5GtWdftagv6DeUFQA9GWy5xIVVE6Y8qFMopJcr0UWhm_W39BMCbNvUIu-AWoF3-aMW3Y1QWw1ydLuDwL3T9bJ_JKVrPi2B58Rp9r2ctnp4g-TNUFTG2TnTPzjSwwBxWfJTsXsqm02ZQDqpTi-EJm7FsM1YD6aQ==&p=3&fvj=0&vjs=3
517,Data Scientist – Marketing Analytics,IKEA,Amsterdam,1 dag geleden,2021-03-05,"Enjoy figuring out how to use math, code and data to solve business problems.
Have experience in developing data and statistics-driven solutions for real-life…",,https://nl.indeed.com/rc/clk?jk=f1d470380fdfa2cd&fccid=af17ea0d1d6bbbba&vjs=3
518,EMEA Supply Analyst,nVent,Tilburg,Meer dan 30 dagen geleden,2021-03-05,"Support with new article inquiries and data creation in ERP.
Monthly reporting / quarterly data via ERP BI, Sievo and ProTrack.
Report to Supply Manager EMEA.",,https://nl.indeed.com/rc/clk?jk=c6470681b13397a6&fccid=59ce63a61d070a2b&vjs=3
519,Business Analyst,R2 Group,Weert,Meer dan 30 dagen geleden,2021-03-05,"The Business analyst FP&A will report to the Head of FP&A.
Develop and interpret financial data/analysis in conjunction with operations management to make…",,https://nl.indeed.com/company/R2Group-BV/jobs/Business-Analyst-81dd79cddffa3add?fccid=8cc252fbd3aaddd2&vjs=3
520,Senior Data Analyst - Survey Statistics,LeasePlan Digital,Amsterdam,Vandaag,2021-03-05,"Advice on sharing data between multiple data systems where possible.
By combining such data in our Global Data Hub, we can make this data available for…",,https://nl.indeed.com/rc/clk?jk=81ecdc3fa503e4bd&fccid=7f9bfd068f560582&vjs=3
521,Data Analyst,BESTSELLER,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"Managing data systems and writing technical requirements.
Leading new analysis initiatives to get more from our data.
Why should you join us?",,https://nl.indeed.com/rc/clk?jk=4d53a0d76e58e598&fccid=701245b9eb1c6517&vjs=3
522,Business Analist,Brainnet B.V.,Nieuwegein,Meer dan 30 dagen geleden,2021-03-05,"Als gedelegeerd Product Owner nauw samen met onze andere business analist, de testers en de ontwikkelaars;
SQL-query’s. Daarnaast doe je aan data-analyse, om de…",,https://nl.indeed.com/rc/clk?jk=6dd6be7535ad2333&fccid=0be7b451e4c7dcd5&vjs=3
523,IT Implementer,G-nius B.V.,Den Bosch,Meer dan 30 dagen geleden,2021-03-05,"Typical tasks will include the supervision of the processing of Golden Orders, and executing basic system tests, and data validations, once the transition is…",,https://nl.indeed.com/rc/clk?jk=984d9cb0b8bb053b&fccid=412a7b83eca72148&vjs=3
524,Data Analyst,Catawiki,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"All this data is being collected and stored, and used extensively by our team of 10 analysts and data scientists that want to build a better company by using…",,https://nl.indeed.com/rc/clk?jk=9f38b349ac220b5c&fccid=3797ff6c7536ee5e&vjs=3
525,Business Analist,Pipelife,Enkhuizen,Meer dan 30 dagen geleden,2021-03-05,"Zo dragen we actief bij tot de duurzame distributie van water, energie en data.
Een belangrijke rol binnen Pipelife waarbij je midden in de organisatie staat.",,https://nl.indeed.com/rc/clk?jk=787683096855dd1f&fccid=7e701957402f8a69&vjs=3
526,Data Engineer,AgroVision,Deventer,Meer dan 30 dagen geleden,2021-03-05,"As Data Engineer you are responsible to gather and model data and make data available.
Have experience with data modelling;
If so, we are looking for you!",,https://nl.indeed.com/rc/clk?jk=602749e4911cb28c&fccid=a67880b97c016206&vjs=3
527,"Onderzoeker/Marktanalist m/v (1,0 fte)",Bovag,Bunnik,13 dagen geleden,2021-03-05,"In deze functie zit je op het spannende snijvlak van onderzoeker en analist.
Denk hierbij aan opzet, ontsluiting en analyse van onze eigen CRM-data door…",,https://nl.indeed.com/rc/clk?jk=bd97ce7d1842bc98&fccid=d8ce59f87addc35c&vjs=3
528,Business Analist Customer Contact Experience,NN Group,Den Haag,Meer dan 30 dagen geleden,2021-03-05,"Door je liefde voor data ga je dagelijks met plezier aan het werk.
Dankzij jouw data-analyses maak je inzichtelijk hoe zij het beste hun prioriteiten kunnen…",,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf2-BOmr3c2VKeii1JueqOUBDRwRNe0OcilknBmF7EJx7YjYp0UNOO-wc1RsgCbESJDtKOzVGyo8h-sJGSPA-LdHiQM_N7l3z8KoYxXp0DMTez5H6rRn9P4pjho5d3Y8iWBG38uxRE_WpFlFZS1YEh57QIvbE6uMEcXyB-7imgQi4wXIktMp1horM5gGVIHoapjCnQ201kNbmIo-158Dk5xolGoKkgO4IxjBHB2WPzRURDpzlPn4fTlj3jaxgCf2egRGVda0HkvvY-NfiMmY9dwnYeckYFlmTX5zQiC_VduJeityiMFFfihosUs-EwwYxA6CjFR9LsLitwXgcboXQPvestMRYqDlHar4cOR5T--h4wlw8sNjQmPWhpSFPUw6jP-fCx3UvLJSFKOrIUKc9f-JepLmliulk_WQqjs9vRIFOF7Gdx8-XXw8sPa5SzQ7eIGZ-IwzYCG9iiokQ3Vr51URpDZP7-CSLDZFWt7M9UurM1jYBeM-hAoVTj-gO-4cBztPCHAwg8eOcjRC6ZCDUg7PaQ_YWZs68nWfugxr2N73sQavIUa1jfEM1st-qAGrcAis4zNFR40sUFgSqcH4au&p=0&fvj=0&vjs=3
529,DATA ENGINEER,Harnham,Amsterdam,Vandaag,2021-03-05,"Cleaning large data sets, to make them accessible for data analysts and data scientists.
This engineer will be tasked with working on data warehouse modelling,…",€65.000 - €75.000 per jaar,https://nl.indeed.com/rc/clk?jk=59d5a2aa08325140&fccid=d72eb0548d91249c&vjs=3
530,GIS medewerker,Maandag,Utrecht,28 dagen geleden,2021-03-05,"ArcGIS: ArcMap, ArcCatalog, editing, analyse tools, data management;
Voor een opdrachtgever in het Noorden van het land ben ik op zoek naar een GIS specialist…",,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CZ9PF5QT7Uxt51gcr9qQ0eA_Mg6vSsSHQ6E_ulOuzNR-X4lKK0pH0IszXCP94xseX7edADz-d4FF-9od_Cq42gDKgFIoHPK5gDUajTfvHCTjGLbt4aEUrj8bjHe0RPgd7_pG1BCNeeqNHkvSHkQfQSCLKj3c_1uodCowpscZfIyXXqaJFd-sBd_yTV9F15c1pIw_OfCqiQCYc_Ko87JAP5wNeF8gIYqnMmDrwEj0JAGZD0ZwV82dYsGhAPheWTxM77B9hjztI6K5Rb5GJLyUDbVktL2AT9fEmnePjQq6iHAwPfqt8JqnurzJN_cRxN6mIEet6A5l8ryv9yj9JPsJvzQikQCINKFz-T0jSqQklpXICsj1WcYywLi6ROaA68hl1c1vyihVFCS_ajxlkYmKHq5eLFR5b38s_wudYEeFl9iUiLOJ4OquSWWhuPWbZPv4qCL1aNe4uounrrMlZdibdWM7a5jGzt2q-uC7_deDIMxJntDYf8R_5qWniXsMgHvmrn9puxYqx7Q40BWhXLQX2P5KflYqMcBW6f8wH0pIuSRRzlHaOWNgaQzuJKCshCZO0cG9lmwKl85iox0LECEyUzCGKqLD9w9pd_hQshGJ9L-exBsoCU9wRPCnV4xzBaBLH9pk2X1v5T9swRxkbN7A1cIoOqbhpAxp-L38TFRZzSt5vKSfbFjf8bdpf6LWnadEUnUqY6Z_C8JdRfl39Fygkm&p=2&fvj=0&vjs=3
531,IT Traineeship - Financiële dienstverlening,Qompas,Randstad,2 dagen geleden,2021-03-05,"Er is van alles mogelijk: van diehard programmeren tot software ontwikkelaar en van testing tot data analyse.
_Heb jij een passie voor innovatie en IT?",€2.750 per maand,https://nl.indeed.com/company/Qompas/jobs/IT-Traineeship-a9a22918ce97ceac?fccid=e35551d6ab7a184f&vjs=3
532,Business Analyst,LeasePlan Digital,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"A passion for turning data into valuable information.
You are part of a customer journey team which exists of a product owner, digital marketeers, developers,…",,https://nl.indeed.com/rc/clk?jk=7a3ee7974f936c30&fccid=7f9bfd068f560582&vjs=3
533,Expert Data Scientist,Webfleet Solutions,Amsterdam,Meer dan 30 dagen geleden,2021-03-05,"As a data scientist you are on the forefront driving business results by generating data-based insights.
Close collaboration with data engineers and analysts to…",,https://nl.indeed.com/rc/clk?jk=18fb0c7f3110ad29&fccid=0681a5d0c57a9e6b&vjs=3
534,KYC Analyst,Accenture,Amsterdam,2 dagen geleden,2021-03-05,Administratively implements customer mutations in the banking systems as a result of established data issues or changing customer data.,,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CAfPLtvSc0KF_eHWGwkC81c5LTWPQKH5CJewu4hvDuCoJBV246NxyXR2SwCbDAExrb2-ZtWvFC1SQJModHAwGJmixvmDvYQ557f6ysxt714IzU4_-I8M8exGnIht4Y7Z204Si7DpxVjXCXDuXZnnM1v8gHGZpo7orSyxFhI7QHMURo-Uh7Yom-b0wZ7D8nmdeXkqhpLBf-QrzFBefVERUIzkgkEZ2Xp7PZsMHnean3u7iCXPdMSK3Nw6Ms0PMC_0vtlreTSUf3-wP_9IEwjPQr-LUj03tG4Ca7uJqwHVGQS380UnBx2nYlca7-6uUFvFDu_lWjLq718yXXXG0UAWHHaSYtpPi9GVBIicGc2mHuFh9ePNqg7T0krlL59DMnYLrX28hR-vrlsEB2pcSCh6t8oGvjZpFWAY86N_SyrtsT-RbtdtzRoKwos3FGV3nwtXhKLWDm21nhyw==&p=6&fvj=0&vjs=3
535,Operations Analyst,TripActions,Amsterdam,23 dagen geleden,2021-03-05,"Collaborate with the data team to create and maintain QA data reports.
Develop and improve leadership reporting with deep level data analysis.",,https://nl.indeed.com/rc/clk?jk=e63ea08a0761784a&fccid=d4cf7525b2141ef1&vjs=3
536,BPM Consultant,BWP Project Professionals,Utrecht,Meer dan 30 dagen geleden,2021-03-05,"0 -3 jaar relevante werkervaring, bij voorkeur in de rol van BPM specialist, – consultant, projectmanager of analist;
Geen dag is daarom het zelfde!",,https://nl.indeed.com/rc/clk?jk=5c409f1fe9be8834&fccid=334f96bf76a1a76e&vjs=3
537,Data analist/architect,National Academic,Dordrecht,Meer dan 30 dagen geleden,2021-03-05,"Voor jou als data analist / data architect geldt: hoe meer data hoe beter!
Jouw taken als data analist/architect.
Dan zijn wij op zoek naar jou!",,https://nl.indeed.com/rc/clk?jk=135bda17679111b9&fccid=015e8923ff573d7d&vjs=3
538,Security Analyst,TU Eindhoven,Eindhoven,Meer dan 30 dagen geleden,2021-03-05,"Ability to deconstruct and analyze complex patterns from data;
Capacity of relating contextual factors (e.g. related to a customer’s environment) to evidence…",,https://nl.indeed.com/rc/clk?jk=d8182aa1649cdb2f&fccid=b357aa510b1bb882&vjs=3
539,GoDataDriven - Analytics Engineer,Xebia Group,Amsterdam Oost,3 dagen geleden,2021-03-05,"You solely want to work as either analytics translator, data scientist or data engineer.
You feel comfortable operating in the sweet spot between analytics…",,https://nl.indeed.com/rc/clk?jk=d11070ef4c285ffb&fccid=15c79e91d5f1fa12&vjs=3
540,Analyst financial administration,Agriterra,Arnhem,Meer dan 30 dagen geleden,2021-03-05,"Financial analysts together with the senior analyst financial administration and under the.
And processing of financial data;
Farmer common sense in business.",,https://nl.indeed.com/rc/clk?jk=4ba12d36a99489c1&fccid=9f5345c49f831bc8&vjs=3
541,General Ledger Analyst,Creative Clicks,Amsterdam Centrum,3 dagen geleden,2021-03-05,"Drive data process and automation improvement.
Also, you’re responsible for data process and automation improvement.
If so, we have the perfect job for you.",,https://nl.indeed.com/rc/clk?jk=3f2a065d1d5feb37&fccid=15d403cd3a93e272&vjs=3
542,Data & Insights Manager (Diageo North-European hub),Omnicom Media Group,Amstelveen,Meer dan 30 dagen geleden,2021-03-05,"Last but not least, the Data & Inisghts Manager connects all data points, from data of Diageo, to the consumer planning team and Marketing Catalyst data.",,https://nl.indeed.com/rc/clk?jk=3a0fe6b1d87d2967&fccid=c7a8c49ae987cecb&vjs=3
543,Quality Control Analyst,Eurotrol,Ede,8 dagen geleden,2021-03-05,"Welke taken heeft een QC analist bij Eurotrol?:
Voor deze afdeling zijn wij op zoek naar een QC analist.
Documenteren en evalueren van de data-analyse, zodat…",,https://nl.indeed.com/rc/clk?jk=aab460bed278a874&fccid=475dd4aedc4397f1&vjs=3
544,Performance and Reporting Analyst,HelloFresh,Bleiswijk,23 dagen geleden,2021-03-05,"Ben jij de nieuwe analyst binnen ons team?
Cijfers hebben geen geheimen voor je en je vertaalt data makkelijk.
Zo leren we elke dag iets nieuws.",,https://nl.indeed.com/rc/clk?jk=07a780d2c52b20e6&fccid=d945bab513bef0db&vjs=3
545,Inventory Cycle Count Analyst,Masimo,Amsterdam,13 dagen geleden,2021-03-05,"Report all cycle count data to warehouse manager for review and publication.
Masimo (NASDAQ: MASI) headquartered in Irvine, California, a global medical…",,https://nl.indeed.com/rc/clk?jk=c5fa8cad50fbfdb7&fccid=a50c3f331564a694&vjs=3
546,Business Analyst,Orderchamp,Amsterdam Centrum,14 dagen geleden,2021-03-05,"As our business analyst, you are the go to person with regards to data-driven actionable insights.
High-growth startup looking for a data insights & analytics…",,https://nl.indeed.com/company/Orderchamp/jobs/Business-Analyst-ec7a9e64da2d2f02?fccid=e4e54f0bb419a640&vjs=3
547,(Technical) Business Analist,Denkavit,Voorthuizen,28 dagen geleden,2021-03-05,"Je hebt kennis van (big)data-analytics ontwikkelingen en data-gedreven processen en kunt business en techniek op dit vlak verbinden.
In deze rol ben je;",,https://nl.indeed.com/rc/clk?jk=04be53b198aa065e&fccid=226c85dfcc142f26&vjs=3
548,Software Data Analyst and Automation Engineer,Templeton and Partners,Eindhoven,Meer dan 30 dagen geleden,2021-03-05,Do you want to apply data visualization and data mining techniques to support the software quality organization for further data analysis and upstreaming the…,,https://nl.indeed.com/rc/clk?jk=fc13289d87990672&fccid=9dfcd754d9d29a36&vjs=3
549,Data Engineer Informatica/Oracle,NN Group,Den Haag,Meer dan 30 dagen geleden,2021-03-05,"Je focus ligt op het efficiënt en betrouwbaar verwerken van alle data waarbij rekening gehouden wordt met zaken als data kwaliteit, performance en architectuur…",,https://nl.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cf2-BOmr3c2VKeii1JueqOUBDRwRNe0OcilknBmF7EJx7YjYp0UNOO-wc1RsgCbERw10X3uCBaYSXxYXc5r5DzESpooRl_9bUPfIEnGBLDwN3598KPLsvvlu-WaCCjfeXZ6JHf7sB6IkYeWfpUDK9ibRmaJBcKvI9QYfvl0Z3Tqs_EtmIWheacnMB7e9eWSusPUbEmKqA3U7tt2Yx-vhjutfLm5yttAG5h_FVow7-b4pZ8yV5w1a7S7qzZ3NwvW5iOXRSveXF_vRK0hAr9gRMHHAHxbRm-fh9-2y4cPM-0WGkPWEkW7ML5rTFKHZIcUUV55BGWOf4G4VWJ7G1HR1hXOF995ddGDRfj8ome1WY6iMO5unoqlqIB4Y5ZdrQriqalpJX_n-PSGbSZewq9mMEInR1ZHRxdjEde9jH6Ts8LQY1UH5nhz2_2BP1BD00lYZ3M7ltUVHN8zJb7d3rlaih8hESMObOIkxf0dj2cOZXR2yYhCsBSskbyNdHnI_JYiyI2z12ktvBmdUNlI4PSL5uGtFTSQ72VnTYnP-elinTyniSCyMlhQuapYySiTSAOH_hflvR1vNASLA==&p=6&fvj=0&vjs=3
